,actionPosX1,actionPosX2,actionPosY1,actionPosY2
752,956.0,1238.0,186.32,306.32
753,1051.0,970.0,76.32,220.32
754,536.0,458.0,184.32,166.32
755,540.0,560.0,90.32,156.32
756,491.0,223.0,141.32,128.32
757,547.0,535.0,138.32,71.32
758,537.0,554.0,74.32,120.32
759,464.0,324.0,176.32,78.32
760,478.0,430.0,87.32,122.32
761,291.0,379.0,38.32,164.32
762,407.0,374.0,165.32,109.32
763,623.0,749.0,68.32,86.32
764,795.0,791.0,113.32,131.32
765,826.0,993.0,37.32,230.32
766,974.0,902.0,110.32,204.32
767,797.0,674.0,354.32,342.32
768,824.0,773.0,194.32,227.32
769,785.0,795.0,168.32,240.32
770,754.0,986.0,40.32,116.32
771,749.0,930.0,45.32,91.32
772,820.0,919.0,44.32,74.32
773,593.0,554.0,85.32,172.32
774,992.0,779.0,108.32,74.32
775,535.0,479.0,63.32,150.32
776,278.0,195.0,70.32,140.32
777,117.0,331.0,43.32,129.32
778,478.0,342.0,176.32,106.32
779,474.0,184.0,157.32,502.32
780,781.0,896.0,48.32,125.32
781,719.0,851.0,52.32,109.32
782,344.0,314.0,231.32,342.32
783,466.0,544.0,366.32,323.32
784,587.0,768.0,106.32,172.32
785,810.0,749.0,82.32,229.32
786,477.0,537.0,79.32,86.32
787,611.0,589.0,69.32,143.32
788,505.0,408.0,240.32,655.32
789,563.0,760.0,119.32,148.32
790,1022.0,983.0,193.32,304.32
791,454.0,494.0,255.32,402.32
792,595.0,305.0,295.32,702.32
793,624.0,487.0,210.32,307.32
794,721.0,751.0,77.32,74.32
795,712.0,646.0,80.32,120.32
796,752.0,865.0,218.32,412.32
797,752.0,775.0,295.32,344.32
798,539.0,599.0,183.32,447.32
799,747.0,797.0,351.32,293.32
800,233.0,117.0,145.32,215.32
801,474.0,724.0,92.32,256.32
802,628.0,756.0,42.32,78.32
803,533.0,608.0,76.32,89.32
804,763.0,548.0,570.32,672.32
805,388.0,405.0,165.32,550.32
806,324.0,255.0,47.32,92.32
807,299.0,177.0,72.32,443.32
808,787.0,732.0,248.32,156.32
809,60.0,341.0,784.32,128.32
810,378.0,186.0,720.32,670.32
811,59.0,90.0,784.32,527.32
812,948.0,698.0,495.32,365.32
813,1213.0,1158.0,252.32,191.32
814,1004.0,706.0,670.32,742.32
815,967.0,890.0,699.32,662.32
816,843.0,1037.0,622.32,491.32
817,899.0,1076.0,535.32,542.32
818,898.0,835.0,500.32,724.32
819,1029.0,1043.0,635.32,507.32
820,793.0,589.0,762.32,748.32
821,1017.0,1123.0,558.32,431.32
822,700.0,624.0,361.32,275.32
823,903.0,883.0,654.32,745.32
824,887.0,798.0,671.32,763.32
825,994.0,948.0,251.32,109.32
826,1223.0,1140.0,452.32,318.32
827,968.0,1074.0,614.32,469.32
828,807.0,580.0,651.32,633.32
829,978.0,938.0,488.32,648.32
830,876.0,787.0,409.32,190.32
831,971.0,862.0,469.32,672.32
832,890.0,571.0,602.32,737.32
833,1124.0,1060.0,486.32,735.32
834,861.0,814.0,656.32,745.32
835,799.0,493.0,717.32,738.32
836,808.0,801.0,665.32,731.32
837,925.0,755.0,602.32,502.32
838,877.0,555.0,706.32,381.32
839,1015.0,659.0,621.32,622.32
840,650.0,636.0,633.32,312.32
841,689.0,511.0,726.32,675.32
842,1184.0,1243.0,664.32,485.32
843,1018.0,589.0,764.32,762.32
844,844.0,560.0,769.32,737.32
845,735.0,958.0,636.32,423.32
846,825.0,826.0,635.32,491.32
847,1127.0,1012.0,554.32,545.32
848,636.0,557.0,691.32,709.32
849,998.0,961.0,644.32,305.32
850,1044.0,1030.0,535.32,379.32
851,1149.0,1209.0,667.32,592.32
852,1017.0,877.0,681.32,525.32
853,861.0,669.0,418.32,681.32
854,950.0,890.0,716.32,679.32
855,1137.0,1213.0,680.32,475.32
856,1100.0,905.0,411.32,510.32
857,433.0,467.0,585.32,201.32
858,1009.0,933.0,505.32,370.32
859,918.0,927.0,642.32,480.32
860,932.0,1107.0,531.32,433.32
861,954.0,1052.0,582.32,494.32
862,904.0,542.0,659.32,586.32
863,1029.0,768.0,630.32,567.32
864,423.0,528.0,645.32,717.32
865,425.0,500.0,376.32,497.32
866,602.0,697.0,208.32,108.32
867,473.0,529.0,181.32,168.32
868,972.0,915.0,91.32,172.32
869,524.0,396.0,223.32,249.32
870,852.0,1000.0,100.32,185.32
871,505.0,433.0,49.32,99.32
872,477.0,532.0,72.32,62.32
873,439.0,303.0,273.32,559.32
874,400.0,140.0,104.32,177.32
875,931.0,1072.0,67.32,114.32
876,528.0,441.0,251.32,323.32
877,331.0,210.0,339.32,592.32
878,607.0,695.0,77.32,154.32
879,414.0,377.0,138.32,222.32
